gpuaddr,useraddr,size,id,flags,type,usage,sglen
0xabca0000,0xabca0000,4096,10804,----pY,gpumem,texture,1
0xabca2000,0xabca2000,4096,10803,----pY,gpumem,texture,1
0xabca4000,0xabca4000,4096,10802,----pY,gpumem,texture,1
0xabca6000,0xabca6000,4096,10801,----pY,gpumem,texture,1
0xabca8000,0xabca8000,4096,10800,----pY,gpumem,texture,1
0xabcaa000,0xabcaa000,4096,10799,----pY,gpumem,texture,1
0xabcac000,0xabcac000,4096,10798,----pY,gpumem,texture,1
0xabcae000,0xabcae000,4096,10797,----pY,gpumem,texture,1
0xabcb0000,0xabcb0000,4096,10796,----pY,gpumem,texture,1
0xabcb2000,0xabcb2000,4096,10795,----pY,gpumem,texture,1
0xabcb4000,0xabcb4000,4096,10794,----pY,gpumem,texture,1
0xabcb6000,0xabcb6000,4096,10793,----pY,gpumem,texture,1
0xabcb8000,0xabcb8000,4096,10792,----pY,gpumem,texture,1
0xabcba000,0xabcba000,4096,10791,----pY,gpumem,texture,1
0xabcbc000,0xabcbc000,4096,10790,----pY,gpumem,texture,1
0xabcbe000,0xabcbe000,4096,10789,----pY,gpumem,texture,1
0xabd00000,0xabd00000,4096,10788,----pY,gpumem,texture,1
0xabd02000,0xabd02000,4096,10787,----pY,gpumem,texture,1
0xabd04000,0xabd04000,4096,10786,----pY,gpumem,texture,1
0xabd06000,0xabd06000,4096,10785,----pY,gpumem,texture,1
0xabd08000,0xabd08000,4096,10784,----pY,gpumem,texture,1
0xabd0a000,0xabd0a000,4096,10783,----pY,gpumem,texture,1
0xabd0c000,0xabd0c000,4096,10782,----pY,gpumem,texture,1
0xabd0e000,0xabd0e000,4096,10781,----pY,gpumem,texture,1
0xabd10000,0xabd10000,4096,10780,----pY,gpumem,texture,1
0xabd12000,0xabd12000,4096,10779,----pY,gpumem,texture,1
0xabd14000,0xabd14000,4096,10778,----pY,gpumem,texture,1
0xabd16000,0xabd16000,4096,10777,----pY,gpumem,texture,1
0xabd18000,0xabd18000,4096,10776,----pY,gpumem,texture,1
0xabd1a000,0xabd1a000,4096,10775,----pY,gpumem,texture,1
0xabd1c000,0xabd1c000,4096,10774,----pY,gpumem,texture,1
0xabd1e000,0xabd1e000,4096,10773,----pY,gpumem,texture,1
0xabd20000,0xabd20000,4096,10772,----pY,gpumem,texture,1
0xabd22000,0xabd22000,4096,10771,----pY,gpumem,texture,1
0xabd24000,0xabd24000,4096,10770,----pY,gpumem,texture,1
0xabd26000,0xabd26000,4096,10769,----pY,gpumem,texture,1
0xabd28000,0xabd28000,4096,10768,----pY,gpumem,texture,1
0xabd2a000,0xabd2a000,4096,10767,----pY,gpumem,texture,1
0xabd2c000,0xabd2c000,4096,10766,----pY,gpumem,texture,1
0xabd2e000,0xabd2e000,4096,10765,----pY,gpumem,texture,1
0xabd30000,0xabd30000,4096,10764,----pY,gpumem,texture,1
0xabd32000,0xabd32000,4096,10763,----pY,gpumem,texture,1
0xabd34000,0xabd34000,4096,10762,----pY,gpumem,texture,1
0xabd36000,0xabd36000,4096,10761,----pY,gpumem,texture,1
0xabd38000,0xabd38000,4096,10760,----pY,gpumem,texture,1
0xabd3a000,0xabd3a000,4096,10759,----pY,gpumem,texture,1
0xabd3c000,0xabd3c000,4096,10758,----pY,gpumem,texture,1
0xabd3e000,0xabd3e000,4096,10757,----pY,gpumem,texture,1
0xabd40000,0xabd40000,4096,10756,----pY,gpumem,texture,1
0xabd42000,0xabd42000,4096,10755,----pY,gpumem,texture,1
0xabd44000,0xabd44000,4096,10754,----pY,gpumem,texture,1
0xabd46000,0xabd46000,4096,10753,----pY,gpumem,texture,1
0xabd48000,0xabd48000,4096,10752,----pY,gpumem,texture,1
0xabd4a000,0xabd4a000,4096,10751,----pY,gpumem,texture,1
0xabd4c000,0xabd4c000,4096,10750,----pY,gpumem,texture,1
0xabd4e000,0xabd4e000,4096,10749,----pY,gpumem,texture,1
0xabd50000,0xabd50000,4096,10748,----pY,gpumem,texture,1
0xabd52000,0xabd52000,4096,10747,----pY,gpumem,texture,1
0xabd54000,0xabd54000,4096,10746,----pY,gpumem,texture,1
0xabd56000,0xabd56000,4096,10745,----pY,gpumem,texture,1
0xabd58000,0xabd58000,4096,10744,----pY,gpumem,texture,1
0xabd5a000,0xabd5a000,4096,10743,----pY,gpumem,texture,1
0xabd5c000,0xabd5c000,4096,10742,----pY,gpumem,texture,1
0xabd5e000,0xabd5e000,4096,10741,----pY,gpumem,texture,1
0xabd60000,0xabd60000,4096,10740,----pY,gpumem,texture,1
0xabd62000,0xabd62000,4096,10739,----pY,gpumem,texture,1
0xabd64000,0xabd64000,4096,10738,----pY,gpumem,texture,1
0xabd66000,0xabd66000,4096,10737,----pY,gpumem,texture,1
0xabd68000,0xabd68000,4096,10736,----pY,gpumem,texture,1
0xabd6a000,0xabd6a000,4096,10735,----pY,gpumem,texture,1
0xabd6c000,0xabd6c000,4096,10734,----pY,gpumem,texture,1
0xabd6e000,0xabd6e000,4096,10733,----pY,gpumem,texture,1
0xabd70000,0xabd70000,4096,10732,----pY,gpumem,texture,1
0xabd72000,0xabd72000,4096,10731,----pY,gpumem,texture,1
0xabd74000,0xabd74000,4096,10730,----pY,gpumem,texture,1
0xabd76000,0xabd76000,4096,10729,----pY,gpumem,texture,1
0xabd78000,0xabd78000,4096,10728,----pY,gpumem,texture,1
0xabd7a000,0xabd7a000,4096,10727,----pY,gpumem,texture,1
0xabd7c000,0xabd7c000,4096,10726,----pY,gpumem,texture,1
0xabd7e000,0xabd7e000,4096,10725,----pY,gpumem,texture,1
0xabdc0000,0xabdc0000,4096,10724,----pY,gpumem,texture,1
0xabdc2000,0xabdc2000,4096,10723,----pY,gpumem,texture,1
0xabdc4000,0xabdc4000,4096,10722,----pY,gpumem,texture,1
0xabdc6000,0xabdc6000,4096,10721,----pY,gpumem,texture,1
0xabdc8000,0xabdc8000,4096,10720,----pY,gpumem,texture,1
0xabdca000,0xabdca000,4096,10719,----pY,gpumem,texture,1
0xabdcc000,0xabdcc000,4096,10718,----pY,gpumem,texture,1
0xabdce000,0xabdce000,4096,10717,----pY,gpumem,texture,1
0xabdd0000,0xabdd0000,4096,10716,----pY,gpumem,texture,1
0xabdd2000,0xabdd2000,4096,10715,----pY,gpumem,texture,1
0xabdd4000,0xabdd4000,4096,10714,----pY,gpumem,texture,1
0xabdd6000,0xabdd6000,4096,10713,----pY,gpumem,texture,1
0xabdd8000,0xabdd8000,4096,10712,----pY,gpumem,texture,1
0xabdda000,0xabdda000,4096,10711,----pY,gpumem,texture,1
0xabddc000,0xabddc000,4096,10710,----pY,gpumem,texture,1
0xabdde000,0xabdde000,4096,10709,----pY,gpumem,texture,1
0xabde0000,0xabde0000,4096,10708,----pY,gpumem,texture,1
0xabde2000,0xabde2000,4096,10707,----pY,gpumem,texture,1
0xabde4000,0xabde4000,4096,10706,----pY,gpumem,texture,1
0xabde6000,0xabde6000,4096,10705,----pY,gpumem,texture,1
0xabde8000,0xabde8000,4096,10704,----pY,gpumem,texture,1
0xabdea000,0xabdea000,4096,10703,----pY,gpumem,texture,1
0xabdec000,0xabdec000,4096,10702,----pY,gpumem,texture,1
0xabdee000,0xabdee000,4096,10701,----pY,gpumem,texture,1
0xabdf0000,0xabdf0000,4096,10700,----pY,gpumem,texture,1
0xabdf2000,0xabdf2000,4096,10699,----pY,gpumem,texture,1
0xabdf4000,0xabdf4000,4096,10698,----pY,gpumem,texture,1
0xabdf6000,0xabdf6000,4096,10697,----pY,gpumem,texture,1
0xabdf8000,0xabdf8000,4096,10696,----pY,gpumem,texture,1
0xabdfa000,0xabdfa000,4096,10695,----pY,gpumem,texture,1
0xabdfc000,0xabdfc000,4096,10694,----pY,gpumem,texture,1
0xabdfe000,0xabdfe000,4096,10693,----pY,gpumem,texture,1
0xabe40000,0xabe40000,4096,10692,----pY,gpumem,texture,1
0xabe42000,0xabe42000,4096,10691,----pY,gpumem,texture,1
0xabe44000,0xabe44000,4096,10690,----pY,gpumem,texture,1
0xabe46000,0xabe46000,4096,10689,----pY,gpumem,texture,1
0xabe48000,0xabe48000,4096,10688,----pY,gpumem,texture,1
0xabe4a000,0xabe4a000,4096,10687,----pY,gpumem,texture,1
0xabe4c000,0xabe4c000,4096,10686,----pY,gpumem,texture,1
0xabe4e000,0xabe4e000,4096,10685,----pY,gpumem,texture,1
0xabe50000,0xabe50000,4096,10684,----pY,gpumem,texture,1
0xabe52000,0xabe52000,4096,10683,----pY,gpumem,texture,1
0xabe54000,0xabe54000,4096,10682,----pY,gpumem,texture,1
0xabe56000,0xabe56000,4096,10681,----pY,gpumem,texture,1
0xabe58000,0xabe58000,4096,10680,----pY,gpumem,texture,1
0xabe5a000,0xabe5a000,4096,10679,----pY,gpumem,texture,1
0xabe5c000,0xabe5c000,4096,10678,----pY,gpumem,texture,1
0xabe5e000,0xabe5e000,4096,10677,----pY,gpumem,texture,1
0xabe60000,0xabe60000,4096,10676,----pY,gpumem,texture,1
0xabe62000,0xabe62000,4096,10675,----pY,gpumem,texture,1
0xabe64000,0xabe64000,4096,10674,----pY,gpumem,texture,1
0xabe66000,0xabe66000,4096,10673,----pY,gpumem,texture,1
0xabe68000,0xabe68000,4096,10672,----pY,gpumem,texture,1
0xabe6a000,0xabe6a000,4096,10671,----pY,gpumem,texture,1
0xabe6c000,0xabe6c000,4096,10670,----pY,gpumem,texture,1
0xabe6e000,0xabe6e000,4096,10669,----pY,gpumem,texture,1
0xabe70000,0xabe70000,4096,10668,----pY,gpumem,texture,1
0xabe72000,0xabe72000,4096,10667,----pY,gpumem,texture,1
0xabe74000,0xabe74000,4096,10666,----pY,gpumem,texture,1
0xabe76000,0xabe76000,4096,10665,----pY,gpumem,texture,1
0xabe78000,0xabe78000,4096,10664,----pY,gpumem,texture,1
0xabe7a000,0xabe7a000,4096,10663,----pY,gpumem,texture,1
0xabe7c000,0xabe7c000,4096,10662,----pY,gpumem,texture,1
0xabe7e000,0xabe7e000,4096,10661,----pY,gpumem,texture,1
0xabe80000,0xabe80000,4096,10660,----pY,gpumem,texture,1
0xabe82000,0xabe82000,4096,10659,----pY,gpumem,texture,1
0xabe84000,0xabe84000,4096,10658,----pY,gpumem,texture,1
0xabe86000,0xabe86000,4096,10657,----pY,gpumem,texture,1
0xabe88000,0xabe88000,4096,10656,----pY,gpumem,texture,1
0xabe8a000,0xabe8a000,4096,10655,----pY,gpumem,texture,1
0xabe8c000,0xabe8c000,4096,10654,----pY,gpumem,texture,1
0xabe8e000,0xabe8e000,4096,10653,----pY,gpumem,texture,1
0xabe90000,0xabe90000,4096,10652,----pY,gpumem,texture,1
0xabe92000,0xabe92000,4096,10651,----pY,gpumem,texture,1
0xabe94000,0xabe94000,4096,10650,----pY,gpumem,texture,1
0xabe96000,0xabe96000,4096,10649,----pY,gpumem,texture,1
0xabe98000,0xabe98000,4096,10648,----pY,gpumem,texture,1
0xabe9a000,0xabe9a000,4096,10647,----pY,gpumem,texture,1
0xabe9c000,0xabe9c000,4096,10646,----pY,gpumem,texture,1
0xabe9e000,0xabe9e000,4096,10645,----pY,gpumem,texture,1
0xabea0000,0xabea0000,4096,10644,----pY,gpumem,texture,1
0xabea2000,0xabea2000,4096,10643,----pY,gpumem,texture,1
0xabea4000,0xabea4000,4096,10642,----pY,gpumem,texture,1
0xabea6000,0xabea6000,4096,10641,----pY,gpumem,texture,1
0xabea8000,0xabea8000,4096,10640,----pY,gpumem,texture,1
0xabeaa000,0xabeaa000,4096,10639,----pY,gpumem,texture,1
0xabeac000,0xabeac000,4096,10638,----pY,gpumem,texture,1
0xabeae000,0xabeae000,4096,10637,----pY,gpumem,texture,1
0xabeb0000,0xabeb0000,4096,10636,----pY,gpumem,texture,1
0xabeb2000,0xabeb2000,4096,10635,----pY,gpumem,texture,1
0xabeb4000,0xabeb4000,4096,10634,----pY,gpumem,texture,1
0xabeb6000,0xabeb6000,4096,10633,----pY,gpumem,texture,1
0xabeb8000,0xabeb8000,4096,10632,----pY,gpumem,texture,1
0xabeba000,0xabeba000,4096,10631,----pY,gpumem,texture,1
0xabebc000,0xabebc000,4096,10630,----pY,gpumem,texture,1
0xabebe000,0xabebe000,4096,10629,----pY,gpumem,texture,1
0xabf00000,0xabf00000,4096,10628,----pY,gpumem,texture,1
0xabf02000,0xabf02000,4096,10627,----pY,gpumem,texture,1
0xabf04000,0xabf04000,4096,10626,----pY,gpumem,texture,1
0xabf06000,0xabf06000,4096,10625,----pY,gpumem,texture,1
0xabf08000,0xabf08000,4096,10624,----pY,gpumem,texture,1
0xabf0a000,0xabf0a000,4096,10623,----pY,gpumem,texture,1
0xabf0c000,0xabf0c000,4096,10622,----pY,gpumem,texture,1
0xabf0e000,0xabf0e000,4096,10621,----pY,gpumem,texture,1
0xabf10000,0xabf10000,4096,10620,----pY,gpumem,texture,1
0xabf12000,0xabf12000,4096,10619,----pY,gpumem,texture,1
0xabf14000,0xabf14000,4096,10618,----pY,gpumem,texture,1
0xabf16000,0xabf16000,4096,10617,----pY,gpumem,texture,1
0xabf18000,0xabf18000,4096,10616,----pY,gpumem,texture,1
0xabf1a000,0xabf1a000,4096,10615,----pY,gpumem,texture,1
0xabf1c000,0xabf1c000,4096,10614,----pY,gpumem,texture,1
0xabf1e000,0xabf1e000,4096,10613,----pY,gpumem,texture,1
0xabf20000,0xabf20000,4096,10612,----pY,gpumem,texture,1
0xabf22000,0xabf22000,4096,10611,----pY,gpumem,texture,1
0xabf24000,0xabf24000,4096,10610,----pY,gpumem,texture,1
0xabf26000,0xabf26000,4096,10609,----pY,gpumem,texture,1
0xabf28000,0xabf28000,4096,10608,----pY,gpumem,texture,1
0xabf2a000,0xabf2a000,4096,10607,----pY,gpumem,texture,1
0xabf2c000,0xabf2c000,4096,10606,----pY,gpumem,texture,1
0xabf2e000,0xabf2e000,4096,10605,----pY,gpumem,texture,1
0xabf30000,0xabf30000,4096,10604,----pY,gpumem,texture,1
0xabf32000,0xabf32000,4096,10603,----pY,gpumem,texture,1
0xabf34000,0xabf34000,4096,10602,----pY,gpumem,texture,1
0xabf36000,0xabf36000,4096,10601,----pY,gpumem,texture,1
0xabf38000,0xabf38000,4096,10600,----pY,gpumem,texture,1
0xabf3a000,0xabf3a000,4096,10599,----pY,gpumem,texture,1
0xabf3c000,0xabf3c000,4096,10598,----pY,gpumem,texture,1
0xabf3e000,0xabf3e000,4096,10597,----pY,gpumem,texture,1
0xabf80000,0xabf80000,4096,10596,----pY,gpumem,texture,1
0xabf82000,0xabf82000,4096,10595,----pY,gpumem,texture,1
0xabf84000,0xabf84000,4096,10594,----pY,gpumem,texture,1
0xabf86000,0xabf86000,4096,10593,----pY,gpumem,texture,1
0xabf88000,0xabf88000,4096,10592,----pY,gpumem,texture,1
0xabf8a000,0xabf8a000,4096,10591,----pY,gpumem,texture,1
0xabf8c000,0xabf8c000,4096,10590,----pY,gpumem,texture,1
0xabf8e000,0xabf8e000,4096,10589,----pY,gpumem,texture,1
0xabf90000,0xabf90000,4096,10588,----pY,gpumem,texture,1
0xabf92000,0xabf92000,4096,10587,----pY,gpumem,texture,1
0xabf94000,0xabf94000,4096,10586,----pY,gpumem,texture,1
0xabf96000,0xabf96000,4096,10585,----pY,gpumem,texture,1
0xabf98000,0xabf98000,4096,10584,----pY,gpumem,texture,1
0xabf9a000,0xabf9a000,4096,10583,----pY,gpumem,texture,1
0xabf9c000,0xabf9c000,4096,10582,----pY,gpumem,texture,1
0xabf9e000,0xabf9e000,4096,10581,----pY,gpumem,texture,1
0xabfa0000,0xabfa0000,4096,10580,----pY,gpumem,texture,1
0xabfa2000,0xabfa2000,4096,10579,----pY,gpumem,texture,1
0xabfa4000,0xabfa4000,4096,10578,----pY,gpumem,texture,1
0xabfa6000,0xabfa6000,4096,10577,----pY,gpumem,texture,1
0xabfa8000,0xabfa8000,4096,10576,----pY,gpumem,texture,1
0xabfaa000,0xabfaa000,4096,10575,----pY,gpumem,texture,1
0xabfac000,0xabfac000,4096,10574,----pY,gpumem,texture,1
0xabfae000,0xabfae000,4096,10573,----pY,gpumem,texture,1
0xabfb0000,0xabfb0000,4096,10572,----pY,gpumem,texture,1
0xabfb2000,0xabfb2000,4096,10571,----pY,gpumem,texture,1
0xabfb4000,0xabfb4000,4096,10570,----pY,gpumem,texture,1
0xabfb6000,0xabfb6000,4096,10569,----pY,gpumem,texture,1
0xabfb8000,0xabfb8000,4096,10568,----pY,gpumem,texture,1
0xabfba000,0xabfba000,4096,10567,----pY,gpumem,texture,1
0xabfbc000,0xabfbc000,4096,10566,----pY,gpumem,texture,1
0xabfbe000,0xabfbe000,4096,10565,----pY,gpumem,texture,1
0xabfc0000,0xabfc0000,4096,10564,----pY,gpumem,texture,1
0xabfc2000,0xabfc2000,4096,10563,----pY,gpumem,texture,1
0xabfc4000,0xabfc4000,4096,10562,----pY,gpumem,texture,1
0xabfc6000,0xabfc6000,4096,10561,----pY,gpumem,texture,1
0xabfc8000,0xabfc8000,4096,10560,----pY,gpumem,texture,1
0xabfca000,0xabfca000,4096,10559,----pY,gpumem,texture,1
0xabfcc000,0xabfcc000,4096,10558,----pY,gpumem,texture,1
0xabfce000,0xabfce000,4096,10557,----pY,gpumem,texture,1
0xabfd0000,0xabfd0000,4096,10556,----pY,gpumem,texture,1
0xabfd2000,0xabfd2000,4096,10555,----pY,gpumem,texture,1
0xabfd4000,0xabfd4000,4096,10554,----pY,gpumem,texture,1
0xabfd6000,0xabfd6000,4096,10553,----pY,gpumem,texture,1
0xabfd8000,0xabfd8000,4096,10552,----pY,gpumem,texture,1
0xabfda000,0xabfda000,4096,10551,----pY,gpumem,texture,1
0xabfdc000,0xabfdc000,4096,10550,----pY,gpumem,texture,1
0xabfde000,0xabfde000,4096,10549,----pY,gpumem,texture,1
0xabfe0000,0xabfe0000,4096,10548,----pY,gpumem,texture,1
0xabfe2000,0xabfe2000,4096,10547,----pY,gpumem,texture,1
0xabfe4000,0xabfe4000,4096,10546,----pY,gpumem,texture,1
0xabfe6000,0xabfe6000,4096,10545,----pY,gpumem,texture,1
0xabfe8000,0xabfe8000,4096,10544,----pY,gpumem,texture,1
0xabfea000,0xabfea000,4096,10543,----pY,gpumem,texture,1
0xabfec000,0xabfec000,4096,10542,----pY,gpumem,texture,1
0xabfee000,0xabfee000,4096,10541,----pY,gpumem,texture,1
0xabff0000,0xabff0000,4096,10540,----pY,gpumem,texture,1
0xabff2000,0xabff2000,4096,10539,----pY,gpumem,texture,1
0xabff4000,0xabff4000,4096,10538,----pY,gpumem,texture,1
0xabff6000,0xabff6000,4096,10537,----pY,gpumem,texture,1
0xabff8000,0xabff8000,4096,10536,----pY,gpumem,texture,1
0xabffa000,0xabffa000,4096,10535,----pY,gpumem,texture,1
0xabffc000,0xabffc000,4096,10534,----pY,gpumem,texture,1
0xabffe000,0xabffe000,4096,10533,----pY,gpumem,texture,1
0xac040000,0xac040000,4096,10532,----pY,gpumem,texture,1
0xac042000,0xac042000,4096,10531,----pY,gpumem,texture,1
0xac044000,0xac044000,4096,10530,----pY,gpumem,texture,1
0xac046000,0xac046000,4096,10529,----pY,gpumem,texture,1
0xac048000,0xac048000,4096,10528,----pY,gpumem,texture,1
0xac04a000,0xac04a000,4096,10527,----pY,gpumem,texture,1
0xac04c000,0xac04c000,4096,10526,----pY,gpumem,texture,1
0xac04e000,0xac04e000,4096,10525,----pY,gpumem,texture,1
0xac050000,0xac050000,4096,10524,----pY,gpumem,texture,1
0xac052000,0xac052000,4096,10523,----pY,gpumem,texture,1
0xac054000,0xac054000,4096,10522,----pY,gpumem,texture,1
0xac056000,0xac056000,4096,10521,----pY,gpumem,texture,1
0xac058000,0xac058000,4096,10520,----pY,gpumem,texture,1
0xac05a000,0xac05a000,4096,10519,----pY,gpumem,texture,1
0xac05c000,0xac05c000,4096,10518,----pY,gpumem,texture,1
0xac05e000,0xac05e000,4096,10517,----pY,gpumem,texture,1
0xac060000,0xac060000,4096,10516,----pY,gpumem,texture,1
0xac062000,0xac062000,4096,10515,----pY,gpumem,texture,1
0xac064000,0xac064000,4096,10514,----pY,gpumem,texture,1
0xac066000,0xac066000,4096,10513,----pY,gpumem,texture,1
0xac068000,0xac068000,4096,10512,----pY,gpumem,texture,1
0xac06a000,0xac06a000,4096,10511,----pY,gpumem,texture,1
0xac06c000,0xac06c000,4096,10510,----pY,gpumem,texture,1
0xac06e000,0xac06e000,4096,10509,----pY,gpumem,texture,1
0xac070000,0xac070000,4096,10508,----pY,gpumem,texture,1
0xac072000,0xac072000,4096,10507,----pY,gpumem,texture,1
0xac074000,0xac074000,4096,10506,----pY,gpumem,texture,1
0xac076000,0xac076000,4096,10505,----pY,gpumem,texture,1
0xac078000,0xac078000,4096,10504,----pY,gpumem,texture,1
0xac07a000,0xac07a000,4096,10503,----pY,gpumem,texture,1
0xac07c000,0xac07c000,4096,10502,----pY,gpumem,texture,1
0xac07e000,0xac07e000,4096,10501,----pY,gpumem,texture,1
0xac0c0000,0xac0c0000,4096,10500,----pY,gpumem,texture,1
0xac0c2000,0xac0c2000,4096,10499,----pY,gpumem,texture,1
0xac0c4000,0xac0c4000,4096,10498,----pY,gpumem,texture,1
0xac0c6000,0xac0c6000,4096,10497,----pY,gpumem,texture,1
0xac0c8000,0xac0c8000,4096,10496,----pY,gpumem,texture,1
0xac0ca000,0xac0ca000,4096,10495,----pY,gpumem,texture,1
0xac0cc000,0xac0cc000,4096,10494,----pY,gpumem,texture,1
0xac0ce000,0xac0ce000,4096,10493,----pY,gpumem,texture,1
0xac0d0000,0xac0d0000,4096,10492,----pY,gpumem,texture,1
0xac0d2000,0xac0d2000,4096,10491,----pY,gpumem,texture,1
0xac0d4000,0xac0d4000,4096,10490,----pY,gpumem,texture,1
0xac0d6000,0xac0d6000,4096,10489,----pY,gpumem,texture,1
0xac0d8000,0xac0d8000,4096,10488,----pY,gpumem,texture,1
0xac0da000,0xac0da000,4096,10487,----pY,gpumem,texture,1
0xac0dc000,0xac0dc000,4096,10486,----pY,gpumem,texture,1
0xac0de000,0xac0de000,4096,10485,----pY,gpumem,texture,1
0xac0e0000,0xac0e0000,4096,10484,----pY,gpumem,texture,1
0xac0e2000,0xac0e2000,4096,10483,----pY,gpumem,texture,1
0xac0e4000,0xac0e4000,4096,10482,----pY,gpumem,texture,1
0xac0e6000,0xac0e6000,4096,10481,----pY,gpumem,texture,1
0xac0e8000,0xac0e8000,4096,10480,----pY,gpumem,texture,1
0xac0ea000,0xac0ea000,4096,10479,----pY,gpumem,texture,1
0xac0ec000,0xac0ec000,4096,10478,----pY,gpumem,texture,1
0xac0ee000,0xac0ee000,4096,10477,----pY,gpumem,texture,1
0xac0f0000,0xac0f0000,4096,10476,----pY,gpumem,texture,1
0xac0f2000,0xac0f2000,4096,10475,----pY,gpumem,texture,1
0xac0f4000,0xac0f4000,4096,10474,----pY,gpumem,texture,1
0xac0f6000,0xac0f6000,4096,10473,----pY,gpumem,texture,1
0xac0f8000,0xac0f8000,4096,10472,----pY,gpumem,texture,1
0xac0fa000,0xac0fa000,4096,10471,----pY,gpumem,texture,1
0xac0fc000,0xac0fc000,4096,10470,----pY,gpumem,texture,1
0xac0fe000,0xac0fe000,4096,10469,----pY,gpumem,texture,1
0xac100000,0xac100000,4096,10468,----pY,gpumem,texture,1
0xac102000,0xac102000,4096,10467,----pY,gpumem,texture,1
0xac104000,0xac104000,4096,10466,----pY,gpumem,texture,1
0xac106000,0xac106000,4096,10465,----pY,gpumem,texture,1
0xac108000,0xac108000,4096,10464,----pY,gpumem,texture,1
0xac10a000,0xac10a000,4096,10463,----pY,gpumem,texture,1
0xac10c000,0xac10c000,4096,10462,----pY,gpumem,texture,1
0xac10e000,0xac10e000,4096,10461,----pY,gpumem,texture,1
0xac110000,0xac110000,4096,10460,----pY,gpumem,texture,1
0xac112000,0xac112000,4096,10459,----pY,gpumem,texture,1
0xac114000,0xac114000,4096,10458,----pY,gpumem,texture,1
0xac116000,0xac116000,4096,10457,----pY,gpumem,texture,1
0xac118000,0xac118000,4096,10456,----pY,gpumem,texture,1
0xac11a000,0xac11a000,4096,10455,----pY,gpumem,texture,1
0xac11c000,0xac11c000,4096,10454,----pY,gpumem,texture,1
0xac11e000,0xac11e000,4096,10453,----pY,gpumem,texture,1
0xac120000,0xac120000,4096,10452,----pY,gpumem,texture,1
0xac122000,0xac122000,4096,10451,----pY,gpumem,texture,1
0xac124000,0xac124000,4096,10450,----pY,gpumem,texture,1
0xac126000,0xac126000,4096,10449,----pY,gpumem,texture,1
0xac128000,0xac128000,4096,10448,----pY,gpumem,texture,1
0xac12a000,0xac12a000,4096,10447,----pY,gpumem,texture,1
0xac12c000,0xac12c000,4096,10446,----pY,gpumem,texture,1
0xac12e000,0xac12e000,4096,10445,----pY,gpumem,texture,1
0xac130000,0xac130000,4096,10444,----pY,gpumem,texture,1
0xac132000,0xac132000,4096,10443,----pY,gpumem,texture,1
0xac134000,0xac134000,4096,10442,----pY,gpumem,texture,1
0xac136000,0xac136000,4096,10441,----pY,gpumem,texture,1
0xac138000,0xac138000,4096,10440,----pY,gpumem,texture,1
0xac13a000,0xac13a000,4096,10439,----pY,gpumem,texture,1
0xac13c000,0xac13c000,4096,10438,----pY,gpumem,texture,1
0xac13e000,0xac13e000,4096,10437,----pY,gpumem,texture,1
0xac180000,0xac180000,4096,10436,----pY,gpumem,texture,1
0xac182000,0xac182000,4096,10435,----pY,gpumem,texture,1
0xac184000,0xac184000,4096,10434,----pY,gpumem,texture,1
0xac186000,0xac186000,4096,10433,----pY,gpumem,texture,1
0xac188000,0xac188000,4096,10432,----pY,gpumem,texture,1
0xac18a000,0xac18a000,4096,10431,----pY,gpumem,texture,1
0xac18c000,0xac18c000,4096,10430,----pY,gpumem,texture,1
0xac18e000,0xac18e000,4096,10429,----pY,gpumem,texture,1
0xac190000,0xac190000,4096,10428,----pY,gpumem,texture,1
0xac192000,0xac192000,4096,10427,----pY,gpumem,texture,1
0xac194000,0xac194000,4096,10426,----pY,gpumem,texture,1
0xac196000,0xac196000,4096,10425,----pY,gpumem,texture,1
0xac198000,0xac198000,4096,10424,----pY,gpumem,texture,1
0xac19a000,0xac19a000,4096,10423,----pY,gpumem,texture,1
0xac19c000,0xac19c000,4096,10422,----pY,gpumem,texture,1
0xac19e000,0xac19e000,4096,10421,----pY,gpumem,texture,1
0xac1a0000,0xac1a0000,4096,10420,----pY,gpumem,texture,1
0xac1a2000,0xac1a2000,4096,10419,----pY,gpumem,texture,1
0xac1a4000,0xac1a4000,4096,10418,----pY,gpumem,texture,1
0xac1a6000,0xac1a6000,4096,10417,----pY,gpumem,texture,1
0xac1a8000,0xac1a8000,4096,10416,----pY,gpumem,texture,1
0xac1aa000,0xac1aa000,4096,10415,----pY,gpumem,texture,1
0xac1ac000,0xac1ac000,4096,10414,----pY,gpumem,texture,1
0xac1ae000,0xac1ae000,4096,10413,----pY,gpumem,texture,1
0xac1b0000,0xac1b0000,4096,10412,----pY,gpumem,texture,1
0xac1b2000,0xac1b2000,4096,10411,----pY,gpumem,texture,1
0xac1b4000,0xac1b4000,4096,10410,----pY,gpumem,texture,1
0xac1b6000,0xac1b6000,4096,10409,----pY,gpumem,texture,1
0xac1b8000,0xac1b8000,4096,10408,----pY,gpumem,texture,1
0xac1ba000,0xac1ba000,4096,10407,----pY,gpumem,texture,1
0xac1bc000,0xac1bc000,4096,10406,----pY,gpumem,texture,1
0xac1be000,0xac1be000,4096,10405,----pY,gpumem,texture,1
0xac1c0000,0xac1c0000,4096,10404,----pY,gpumem,texture,1
0xac1c2000,0xac1c2000,4096,10403,----pY,gpumem,texture,1
0xac1c4000,0xac1c4000,4096,10402,----pY,gpumem,texture,1
